,tweet_id,retweet_count,favorite_count,timestamp,text,name,rating,age,jpg_url,dog_breed
278,821107785811234820,2117,9536,2017-01-16 21:32:06+00:00,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,,1.1,,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian
279,821044531881721856,2254,12595,2017-01-16 17:20:45+00:00,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,Flash,1.2,,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old_English_sheepdog
280,820749716845686786,9785,31359,2017-01-15 21:49:15+00:00,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,Sunny,1.3,puppo,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,golden_retriever
281,820690176645140481,3201,12150,2017-01-15 17:52:40+00:00,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,,1.2,pupper,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,West_Highland_white_terrier
282,820314633777061888,561,3325,2017-01-14 17:00:24+00:00,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",,1.4,,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon_setter
283,819952236453363712,1165,5298,2017-01-13 17:00:21+00:00,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",Oliver,1.3,,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American_Staffordshire_terrier
284,819711362133872643,3081,13296,2017-01-13 01:03:12+00:00,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,Howie,1.1,,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,toy_poodle
285,819588359383371776,1975,9599,2017-01-12 16:54:26+00:00,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,Jazzy,1.3,,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan
286,819347104292290561,1193,7179,2017-01-12 00:55:47+00:00,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,Anna,1.2,,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler
287,819227688460238848,6653,22948,2017-01-11 17:01:16+00:00,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,Finn,1.2,doggo,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border_terrier
288,819004803107983360,36603,86564,2017-01-11 02:15:36+00:00,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,Bo,1.4,floofer,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard_poodle
289,818627210458333184,7488,22293,2017-01-10 01:15:10+00:00,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,Wafer,1.3,doggo,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador_retriever
290,818614493328580609,2529,9785,2017-01-10 00:24:38+00:00,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,Bear,1.2,doggo,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Chihuahua
291,818536468981415936,2432,10823,2017-01-09 19:14:36+00:00,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,Tom,1.1,,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,Welsh_springer_spaniel
292,818259473185828864,2241,10957,2017-01-09 00:53:55+00:00,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,Florence,1.2,,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,miniature_schnauzer
293,818145370475810820,2549,12200,2017-01-08 17:20:31+00:00,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,Autumn,1.1,,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden_retriever
294,817827839487737858,26881,51366,2017-01-07 20:18:46+00:00,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,Buddy,1.3,pupper,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,cocker_spaniel
295,817777686764523521,2667,10707,2017-01-07 16:59:28+00:00,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",Dido,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,curly-coated_retriever
296,817536400337801217,2936,11721,2017-01-07 01:00:41+00:00,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",Eugene,1.2,,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,pug
297,817423860136083457,14577,33644,2017-01-06 17:33:29+00:00,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,Ken,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,Samoyed
298,817415592588222464,938,5566,2017-01-06 17:00:38+00:00,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",Strudel,1.1,doggo,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Doberman
299,817171292965273600,2010,8721,2017-01-06 00:49:53+00:00,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,Tebow,1.3,,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,golden_retriever
300,817120970343411712,2580,12174,2017-01-05 21:29:55+00:00,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,,1.3,,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Saluki
301,817056546584727552,1634,8557,2017-01-05 17:13:55+00:00,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,Chloe,1.1,,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,kelpie
302,816816676327063552,2029,9962,2017-01-05 01:20:46+00:00,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,Timber,1.2,,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,malamute
303,816697700272001025,2167,9731,2017-01-04 17:27:59+00:00,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,Binky,1.2,doggo,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Chihuahua
304,816336735214911488,1934,8571,2017-01-03 17:33:39+00:00,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,Dudley,1.1,,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Labrador_retriever
305,816091915477250048,2123,8900,2017-01-03 01:20:49+00:00,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,Comet,1.2,,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,Pomeranian
306,815990720817401858,1012,4928,2017-01-02 18:38:42+00:00,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",Jack,1.1,,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,Chihuahua
307,815966073409433600,8410,22313,2017-01-02 17:00:46+00:00,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Tibetan_mastiff
308,815736392542261248,2245,9819,2017-01-02 01:48:06+00:00,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,Akumi,1.1,,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,Border_collie
309,815639385530101762,1643,8204,2017-01-01 19:22:38+00:00,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,Titan,1.2,,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,German_shepherd
310,814986499976527872,1272,7627,2016-12-31 00:08:17+00:00,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,Cooper,1.1,,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian
311,814638523311648768,2687,11220,2016-12-30 01:05:33+00:00,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,Olivia,1.2,,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,golden_retriever
312,814530161257443328,1850,8608,2016-12-29 17:54:58+00:00,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,Alf,1.2,,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,miniature_poodle
313,814153002265309185,8631,28688,2016-12-28 16:56:16+00:00,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,Oshie,1.2,puppo,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,golden_retriever
314,813910438903693312,1857,9281,2016-12-28 00:52:25+00:00,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,Chubbs,1.1,,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,Siberian_husky
315,813812741911748608,13910,36353,2016-12-27 18:24:12+00:00,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",Gary,1.4,,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,French_bulldog
316,813800681631023104,1750,8299,2016-12-27 17:36:16+00:00,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,Sky,1.2,,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,malamute
317,813217897535406080,7266,18618,2016-12-26 03:00:30+00:00,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,Atlas,1.3,,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,Samoyed
318,813202720496779264,1812,9220,2016-12-26 02:00:11+00:00,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,,1.1,,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,cocker_spaniel
319,813187593374461952,4337,19818,2016-12-26 01:00:05+00:00,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,,1.3,,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,golden_retriever
320,813172488309972993,1914,9252,2016-12-26 00:00:03+00:00,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,Eleanor,1.2,,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,golden_retriever
321,813157409116065792,2199,7764,2016-12-25 23:00:08+00:00,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,Layla,1.2,,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,Pembroke
322,813142292504645637,2375,8469,2016-12-25 22:00:04+00:00,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,,1.3,,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,beagle
323,813127251579564032,3121,11804,2016-12-25 21:00:18+00:00,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,,1.1,,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,Norwegian_elkhound
324,813112105746448384,2728,10285,2016-12-25 20:00:07+00:00,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,Toby,1.2,,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,Pembroke
325,813096984823349248,3622,10565,2016-12-25 19:00:02+00:00,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,Rocky,1.1,,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great_Dane
326,813081950185472002,2775,9878,2016-12-25 18:00:17+00:00,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,Baron,1.1,,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,Doberman
327,813066809284972545,1952,7933,2016-12-25 17:00:08+00:00,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,Tyr,1.2,puppo,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy_terrier
328,813051746834595840,7339,20955,2016-12-25 16:00:16+00:00,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,Bauer,1.3,,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,golden_retriever
329,812781120811126785,1900,7556,2016-12-24 22:04:54+00:00,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,Swagger,1.0,,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull_mastiff
330,812709060537683968,1435,6605,2016-12-24 17:18:34+00:00,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,Brandi,1.2,,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish_setter
331,812466873996607488,1932,7954,2016-12-24 01:16:12+00:00,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,Mary,1.2,pupper,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,Great_Dane
332,812372279581671427,3650,13646,2016-12-23 19:00:19+00:00,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,Moe,1.3,,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden_retriever
333,811985624773361665,1397,7257,2016-12-22 17:23:53+00:00,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,Ted,1.1,,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire_bullterrier
334,811744202451197953,1587,7528,2016-12-22 01:24:33+00:00,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,Halo,1.3,,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,Pekinese
335,811627233043480576,3073,12759,2016-12-21 17:39:46+00:00,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,Augie,1.0,,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle
336,811386762094317568,6375,20886,2016-12-21 01:44:13+00:00,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,Craig,1.1,,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke
337,810984652412424192,1438,5320,2016-12-19 23:06:23+00:00,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",Sam,3.4285714285714284,,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,golden_retriever
338,810896069567610880,1760,8992,2016-12-19 17:14:23+00:00,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",Hunter,1.1,,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever
339,810657578271330305,2636,10952,2016-12-19 01:26:42+00:00,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,Pavlov,1.1,,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,malamute
340,810284430598270976,11214,35174,2016-12-18 00:43:57+00:00,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,Phil,1.3,,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute
341,810254108431155201,3371,14672,2016-12-17 22:43:27+00:00,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",Gus,1.2,,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,Staffordshire_bullterrier
342,809920764300447744,3936,15549,2016-12-17 00:38:52+00:00,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",,1.0,,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,Norwich_terrier
343,809448704142938112,1466,6931,2016-12-15 17:23:04+00:00,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",,1.2,puppo,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,Greater_Swiss_Mountain_dog
344,809220051211603969,5593,19910,2016-12-15 02:14:29+00:00,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,Kyro,1.2,,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,Pomeranian
345,809084759137812480,3524,13218,2016-12-14 17:16:53+00:00,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",Wallace,1.1,,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla
346,808838249661788160,3032,10121,2016-12-14 00:57:20+00:00,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,Ito,1.3,,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,Rottweiler
347,808733504066486276,2160,7888,2016-12-13 18:01:07+00:00,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,,1.2,,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,toy_poodle
348,808501579447930884,2597,11309,2016-12-13 02:39:32+00:00,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,Koda,1.2,,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,Airedale
349,808106460588765185,2212,8806,2016-12-12 00:29:28+00:00,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,,1.2,,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,golden_retriever
350,808001312164028416,3536,12523,2016-12-11 17:31:39+00:00,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,Cooper,1.2,,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador_retriever
351,807621403335917568,3613,14582,2016-12-10 16:22:02+00:00,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,Ollie,1.4,,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,golden_retriever
352,807106840509214720,55236,118169,2016-12-09 06:17:20+00:00,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,Stephan,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,Chihuahua
353,807010152071229440,3864,13091,2016-12-08 23:53:08+00:00,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,Lennon,1.2,,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden_retriever
354,806629075125202948,34576,74602,2016-12-07 22:38:52+00:00,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",,1.3,,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,cocker_spaniel
355,806542213899489280,2356,10216,2016-12-07 16:53:43+00:00,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,Waffles,1.1,,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla
356,806219024703037440,1195,6443,2016-12-06 19:29:28+00:00,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,,1.1,puppo,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,chow
357,805932879469572096,1924,8281,2016-12-06 00:32:26+00:00,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,Major,1.2,,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian_elkhound
358,805826884734976000,1819,6555,2016-12-05 17:31:15+00:00,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,Duke,1.2,,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian_husky
359,805520635690676224,1657,5754,2016-12-04 21:14:20+00:00,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,Zeke,1.3,,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois
360,805207613751304193,1716,7840,2016-12-04 00:30:29+00:00,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,Shooter,1.2,,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,Pembroke
361,804738756058218496,3817,13710,2016-12-02 17:27:25+00:00,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,Django,1.2,,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan_mastiff
362,803773340896923648,2746,10069,2016-11-30 01:31:12+00:00,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,Diogi,1.2,,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature_pinscher
363,803638050916102144,4148,10958,2016-11-29 16:33:36+00:00,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,Labrador_retriever
364,803276597545603072,2454,10026,2016-11-28 16:37:19+00:00,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,Winston,1.1,,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,Pembroke
365,802952499103731712,1996,9018,2016-11-27 19:09:28+00:00,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,Marley,1.2,doggo,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow
366,802572683846291456,2502,8944,2016-11-26 18:00:13+00:00,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,Winnie,1.2,puppo,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden_retriever
367,802239329049477120,2627,9077,2016-11-25 19:55:35+00:00,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,Loki,1.2,,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo_dog
368,801958328846974976,1721,7757,2016-11-25 01:18:59+00:00,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,Ronnie,1.2,,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire_bullterrier
369,801538201127157760,2067,8231,2016-11-23 21:29:33+00:00,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,Wallace,1.2,,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Pembroke
370,801167903437357056,5905,24481,2016-11-22 20:58:07+00:00,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,Milo,1.3,,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker_spaniel
371,801115127852503040,2105,8072,2016-11-22 17:28:25+00:00,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,Bones,1.2,,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,dalmatian
372,800751577355128832,2799,10578,2016-11-21 17:23:47+00:00,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,Mauve,1.2,,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker_spaniel
373,800513324630806528,2986,13140,2016-11-21 01:37:04+00:00,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,Chef,1.1,,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke
374,800388270626521089,2809,11156,2016-11-20 17:20:08+00:00,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,Doc,1.2,,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,golden_retriever
375,800141422401830912,2548,15288,2016-11-20 00:59:15+00:00,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,Peaches,1.3,pupper,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden_retriever
